
🚀央视,#genre#
五福星,http://1.117.152.239:39000/huya.php?id=11282233
五福星,http://epg.112114.xyz/huya/11282233
八点档,http://1.117.152.239:39000/huya.php?id=880261
八点档,http://epg.112114.xyz/huya/880261
咏春系列,http://txtest-xp2p.p2p.huya.com/src/1448737814-1448737814-6222281531608530944-2777037662-10057-A-0-1.xs
黑帮系列,http://txtest-xp2p.p2p.huya.com/src/1388472589-1388472589-5963444361147449344-2777068634-10057-A-0-1.xs
古墓系列,http://txtest-xp2p.p2p.huya.com/src/1423782085-1423782085-6115097491705692160-2847687626-10057-A-0-1.xs
赛车系列,http://txtest-xp2p.p2p.huya.com/src/1354978385-1354978385-5819587850361896960-2710080226-10057-A-0-1.xs
警匪系列,http://txtest-xp2p.p2p.huya.com/src/1449581589-1449581589-6225905517638713344-3048959636-10057-A-0-1.xs
中国功夫,http://txtest-xp2p.p2p.huya.com/src/1448738174-1448738174-6222283077796757504-2847699112-10057-A-0-1.xs
喜剧系列,http://txtest-xp2p.p2p.huya.com/src/1524434089-1524434089-6547394557162553344-3048991634-10057-A-0-1.xs
动作大片,http://txtest-xp2p.p2p.huya.com/src/1524439840-1524439840-6547419257519472640-3049003136-10057-A-0-1.xs
玄幻系列,http://txtest-xp2p.p2p.huya.com/src/1423787882-1423787882-6115122389631107072-2847699220-10057-A-0-1.xs
古装武侠,http://txtest-xp2p.p2p.huya.com/src/1394575562-1394575562-5989656430590820352-2789274580-10057-A-0-1.xs
香港女神系列,http://txtest-xp2p.p2p.huya.com/src/1388451591-1388451591-5963354175424167936-2777026638-10057-A-0-1.xs
王晶导演,http://txtest-xp2p.p2p.huya.com/src/1524434111-1524434111-6547394651651833856-3048991678-10057-A-0-1.xs
历年贺岁大片,http://txtest-xp2p.p2p.huya.com/src/1524418118-1524418118-6547325962239868928-3048959692-10057-A-0-1.xs
金庸武侠系列,http://txtest-xp2p.p2p.huya.com/src/1394575551-1394575551-5989656383346180096-2789274558-10057-A-0-1.xs
黑帮片,http://1.117.152.239:39000/huya.php?id=11342419
黑帮片,http://epg.112114.xyz/huya/11342419
警匪片,http://1.117.152.239:39000/huya.php?id=11352962
警匪片,http://epg.112114.xyz/huya/11352962
动作片,http://1.117.152.239:39000/huya.php?id=11602041
动作片,http://epg.112114.xyz/huya/11602041
玄幻片,http://1.117.152.239:39000/huya.php?id=11342414
玄幻片,http://epg.112114.xyz/huya/11342414
灾难片,http://1.117.152.239:39000/huya.php?id=11602075
灾难片,http://epg.112114.xyz/huya/11602075
古墓片,http://1.117.152.239:39000/huya.php?id=11352913
古墓片,http://epg.112114.xyz/huya/11352913
贺岁片,http://1.117.152.239:39000/huya.php?id=11601986
贺岁片,http://epg.112114.xyz/huya/11601986
功夫片,http://1.117.152.239:39000/huya.php?id=11352941
功夫片,http://epg.112114.xyz/huya/11352941
经典片,http://1.117.152.239:39000/huya.php?id=11279251
经典片,http://epg.112114.xyz/huya/11279251
国产片,http://1.117.152.239:39000/huya.php?id=11352885
国产片,http://epg.112114.xyz/huya/11352885
喜剧片,http://1.117.152.239:39000/huya.php?id=11352878
喜剧片,http://epg.112114.xyz/huya/11352878
粤语经典,http://1.117.152.239:39000/huya.php?id=11336587
粤语经典,http://epg.112114.xyz/huya/11336587
搞笑恐怖,http://1.117.152.239:39000/huya.php?id=11601960
搞笑恐怖,http://epg.112114.xyz/huya/11601960
女神系列,http://1.117.152.239:39000/huya.php?id=11336571
女神系列,http://epg.112114.xyz/huya/11336571
黑帮影院,http://1.117.152.239:39000/huya.php?id=11336719
黑帮影院,http://epg.112114.xyz/huya/11336719
武侠电影,http://1.117.152.239:39000/huya.php?id=11342427
武侠电影,http://epg.112114.xyz/huya/11342427
警匪电影,http://1.117.152.239:39000/huya.php?id=11352886
警匪电影,http://epg.112114.xyz/huya/11352886
许氏三杰,http://1.117.152.239:39000/huya.php?id=11602033
许氏三杰,http://epg.112114.xyz/huya/11602033
动作电影,http://1.117.152.239:39000/huya.php?id=11602077
动作电影,http://epg.112114.xyz/huya/11602077
喜剧专场,http://1.117.152.239:39000/huya.php?id=11352894
喜剧专场,http://epg.112114.xyz/huya/11352894
喜剧影院,http://1.117.152.239:39000/huya.php?id=11352877
喜剧影院,http://epg.112114.xyz/huya/11352877
经典港片,http://1.117.152.239:39000/huya.php?id=11352965
经典港片,http://epg.112114.xyz/huya/11352965
007邦德,http://1.117.152.239:39000/huya.php?id=11352963
007邦德,http://epg.112114.xyz/huya/11352963
经典功夫,http://1.117.152.239:39000/huya.php?id=11352892
经典功夫,http://epg.112114.xyz/huya/11352892
喜剧大片,http://1.117.152.239:39000/huya.php?id=11602044
喜剧大片,http://epg.112114.xyz/huya/11602044
快意江湖,http://1.117.152.239:39000/huya.php?id=11342435
快意江湖,http://epg.112114.xyz/huya/11342435
经典女神,http://1.117.152.239:39000/huya.php?id=11352909
经典女神,http://epg.112114.xyz/huya/11352909
镖行天下,http://1.117.152.239:39000/huya.php?id=11352969
镖行天下,http://epg.112114.xyz/huya/11352969
搞笑喜剧,http://1.117.152.239:39000/huya.php?id=11342423
搞笑喜剧,http://epg.112114.xyz/huya/11342423
贺岁电影,http://1.117.152.239:39000/huya.php?id=11601971
贺岁电影,http://epg.112114.xyz/huya/11601971
赛车电影,http://1.117.152.239:39000/huya.php?id=11279247
赛车电影,http://epg.112114.xyz/huya/11279247
国产悬疑,http://1.117.152.239:39000/huya.php?id=11342395
国产悬疑,http://epg.112114.xyz/huya/11342395
剧场_新三国,http://1.117.152.239:39000/huya.php?id=11352944
剧场_新三国,http://epg.112114.xyz/huya/11352944
搞笑_陈翔六点半,http://1.117.152.239:39000/huya.php?id=cxldb
搞笑_陈翔六点半,http://epg.112114.xyz/huya/cxldb
解说_电影狂人,http://1.117.152.239:39000/huya.php?id=18715610
解说_电影狂人,http://epg.112114.xyz/huya/18715610
解说_鹿哥电影,http://1.117.152.239:39000/huya.php?id=24396360
解说_鹿哥电影,http://epg.112114.xyz/huya/24396360
解说_斌哥漫说,http://1.117.152.239:39000/huya.php?id=18632116
解说_斌哥漫说,http://epg.112114.xyz/huya/18632116
解说_续哥说电影,http://1.117.152.239:39000/huya.php?id=24396472
解说_续哥说电影,http://epg.112114.xyz/huya/24396472
解说_小川侃电影,http://1.117.152.239:39000/huya.php?id=15870999
解说_小川侃电影,http://epg.112114.xyz/huya/15870999
解说_扁豆看电影,http://1.117.152.239:39000/huya.php?id=bdcmovie
解说_扁豆看电影,http://epg.112114.xyz/huya/bdcmovie
解说_亮哥讲电影,http://1.117.152.239:39000/huya.php?id=16144175
解说_亮哥讲电影,http://epg.112114.xyz/huya/16144175
解说_科幻梦工场,http://1.117.152.239:39000/huya.php?id=kh1905
解说_科幻梦工场,http://epg.112114.xyz/huya/kh1905
解说_越哥说电影,http://1.117.152.239:39000/huya.php?id=yuegemovie
解说_越哥说电影,http://epg.112114.xyz/huya/yuegemovie

👸影星,#genre#
周星驰-粤语,http://txtest-xp2p.p2p.huya.com/src/1250011-1250011-5368756364640256-2777036638-10057-A-0-1.xs
甄子丹,http://txtest-xp2p.p2p.huya.com/src/1423787820-1423787820-6115122123343134720-2847699096-10057-A-0-1.xs
成龙,http://txtest-xp2p.p2p.huya.com/src/1394565191-1394565191-5989611887484993536-2789253838-10057-A-0-1.xs
李连杰,http://txtest-xp2p.p2p.huya.com/src/1394565196-1394565196-5989611908959830016-2789253848-10057-A-0-1.xs
周润发,http://txtest-xp2p.p2p.huya.com/src/1394565192-1394565192-5989611891779960832-2789253840-10057-A-0-1.xs
刘德华,http://txtest-xp2p.p2p.huya.com/src/1394575547-1394575547-5989656366166310912-2789274550-10057-A-0-1.xs
洪金宝,http://txtest-xp2p.p2p.huya.com/src/73821423-73821423-317060597529182208-2710090468-10057-A-0-1.xs
吴京,http://txtest-xp2p.p2p.huya.com/src/1524434090-1524434090-6547394561457520640-3048991636-10057-A-0-1.xs
黄渤,http://txtest-xp2p.p2p.huya.com/src/1449698962-1449698962-6226409630835146752-2789274564-10057-A-0-1.xs
刘家辉,http://txtest-xp2p.p2p.huya.com/src/1449584124-1449584124-6225916405380808704-2847687586-10057-A-0-1.xs
吴孟达,http://txtest-xp2p.p2p.huya.com/src/1388457235-1388457235-5963378416219586560-2777037926-10057-A-0-1.xs
林正英,http://txtest-xp2p.p2p.huya.com/src/1394575543-1394575543-5989656348986441728-2789274542-10057-A-0-1.xs
沈腾,http://txtest-xp2p.p2p.huya.com/src/1524418085-1524418085-6547325820505948160-3048959626-10057-A-0-1.xs
沈腾,http://1.117.152.239:39000/huya.php?id=11601968
沈腾,http://epg.112114.xyz/huya/11601968
成龙,http://1.117.152.239:39000/huya.php?id=11342386
成龙,http://epg.112114.xyz/huya/11342386
吴京,http://1.117.152.239:39000/huya.php?id=11602045
吴京,http://epg.112114.xyz/huya/11602045
星星,http://epg.112114.xyz/huya/11342412
王晶,http://1.117.152.239:39000/huya.php?id=11602058
王晶,http://epg.112114.xyz/huya/11602058
吴孟达,http://1.117.152.239:39000/huya.php?id=11336592
吴孟达,http://epg.112114.xyz/huya/11336592
林正英,http://1.117.152.239:39000/huya.php?id=11342421
林正英,http://epg.112114.xyz/huya/11342421
李连杰,http://1.117.152.239:39000/huya.php?id=11342390
李连杰,http://epg.112114.xyz/huya/11342390
甄子丹,http://1.117.152.239:39000/huya.php?id=11352935
甄子丹,http://epg.112114.xyz/huya/11352935
周润发,http://1.117.152.239:39000/huya.php?id=11342387
周润发,http://epg.112114.xyz/huya/11342387
刘德华,http://1.117.152.239:39000/huya.php?id=11342424
刘德华,http://epg.112114.xyz/huya/11342424
许冠英,http://1.117.152.239:39000/huya.php?id=11601972
许冠英,http://epg.112114.xyz/huya/11601972
周润发,http://117.148.179.177/PLTV/88888888/224/3221231709/index.m3u8
周润发,http://112.74.200.9:88/tv000000/m3u8.php?/migu/639526984 
周星驰,http://txtest-xp2p.p2p.huya.com/src/1394575534-1394575534-5989656310331736064-2789274524-10057-A-0-1-imgplus.xs
周星驰,http://112.74.200.9:88/tv000000/m3u8.php?/migu/623338112 
成龙,http://117.148.179.163/PLTV/88888888/224/3221231687/index.m3u8
成龙作品集,http://112.74.200.9:88/tv000000/m3u8.php?/migu/707671890 
张国荣,http://117.148.179.177/PLTV/88888888/224/3221231790/index.m3u8
张国荣,http://112.74.200.9:88/tv000000/m3u8.php?/migu/707689526 
郭富城影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/639528330 
刘德华,http://117.148.179.154/PLTV/88888888/224/3221231757/index.m3u8
刘德华影院,http://112.74.200.9:88/tv000000/m3u8.php?/migu/659315648 
杨幂,http://112.74.200.9:88/tv000000/m3u8.php?/migu/625542372
刘亦菲,http://117.148.179.165/PLTV/88888888/224/3221231787/index.m3u8
刘亦菲,http://112.74.200.9:88/tv000000/m3u8.php?/migu/639528386
古天乐,http://117.148.179.176/PLTV/88888888/224/3221231645/index.m3u8
古天乐,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627198610
葛优作品集,http://117.148.179.139/PLTV/88888888/224/3221231754/index.m3u8
艺谋导演一秒种,https://50069.njc.svp.tencent-cloud.com/0b78rqaaeaaaz4aljexodvpvbdgdakgaaaqa.f10002.mp4
艺谋导演归来,https://50069.njc.svp.tencent-cloud.com/0bf22abjoaac5ualv7onhrpvfugds7iaffya.f10002.mp4
艺谋导演影,https://50069.njc.svp.tencent-cloud.com/0bf2oaaaoaaa44aojngnb5pfa4gda5yaabya.f10002.mp4
艺谋导演金陵十三钗,https://50069.njc.svp.tencent-cloud.com/0bf23aaaeaaaheapshlc7rqfbwgdalmaaaqa.f10002.mp4
艺谋导演山楂树之恋,https://50069.njc.svp.tencent-cloud.com/0bf2emaakaaa4qacozlsnjpfai6daurqabia.f10003.mp4
艺谋导演十面埋伏,https://50069.njc.svp.tencent-cloud.com/0bf2giaboaaatmapkubm2zqfamwdc4zaafya.f10002.mp4
艺谋导演活着,https://50069.njc.svp.tencent-cloud.com/0bf2l4cc6aae3mabxna2pfpvix6df5pqilya.f10002.mp4
艺谋导演菊豆,https://50069.njc.svp.tencent-cloud.com/0b78xmaa4aaaauajfihkb5pvbo6db25qadqa.f10003.mp4
艺谋导演一个都不能少,https://50069.njc.svp.tencent-cloud.com/0bf2uuaf2aaajaam6rexjvqfbjodlwsqaxia.f10003.mp4
艺谋导演红高梁,https://50069.njc.svp.tencent-cloud.com/0bf2f4aaeaaakmap466bbjpfal6daixqaaqa.f10002.mp4
##

🧜‍♂️漫威DC,#genre#
漫威科幻,http://epg.112114.xyz/douyu/6140589
欧美科幻,http://epg.112114.xyz/douyu/9651304
惊奇队长,https://s2.fsvod1.com/20220305/ymEPIzKW/index.m3u8
无敌浩克,https://s1.fsvod1.com/20220413/V9RzMriz/index.m3u8
银河护卫队,https://s2.fsvod1.com/20220305/EnlD3URS/index.m3u8
银河护卫队2,https://s2.fsvod1.com/20220305/8ci6NQes/index.m3u8
复仇者联盟,https://s2.fsvod1.com/20220303/grtv8SsW/index.m3u8
复仇者联盟2,https://s4.fsvod1.com/20220310/WaVQYyD9/index.m3u8
复仇者联盟3,https://s4.fsvod1.com/20220310/LD6ufJm3/index.m3u8
复仇者联盟4,https://s4.fsvod1.com/20220310/x6sVs6PH/index.m3u8
美国队长,https://s4.fsvod1.com/20220314/wkHSbWcy/index.m3u8
美国队长2,https://s4.fsvod1.com/20220314/HQa7op06/index.m3u8
美国队长3,https://s2.fsvod1.com/20220305/CC4ZDplO/index.m3u8
钢铁侠,https://s2.fsvod1.com/20220303/hMAhfPMp/index.m3u8
钢铁侠2,https://s2.fsvod1.com/20220303/yMQSXaD5/index.m3u8
钢铁侠3,https://s2.fsvod1.com/20220303/sm8KPTX2/index.m3u8
雷神,https://s2.fsvod1.com/20220305/c2sHPHYZ/index.m3u8
雷神2,https://s2.fsvod1.com/20220305/9sibyVMG/index.m3u8
雷神3,https://s2.fsvod1.com/20220305/WK6rDzjM/index.m3u8
蜘蛛侠,https://s4.fsvod1.com/20220228/QGAVbyuU/index.m3u8
蜘蛛侠2,HD$https://s4.fsvod1.com/20220228/tTAXLvIg/index.m3u8
蜘蛛侠3,HD$https://s4.fsvod1.com/20220228/AzUQkVu3/index.m3u8
超凡蜘蛛侠,HD$https://s4.fsvod1.com/20220228/sy0gThUb/index.m3u8
蜘蛛侠平行宇宙,https://s4.fsvod1.com/20220228/QwY7ulRh/index.m3u8
蜘蛛侠英雄远征,https://s4.fsvod1.com/20220228/oh4iRxkk/index.m3u8
蜘蛛侠英雄无归,HD$https://s4.fsvod1.com/20220312/YRJUF6bv/index.m3u8
蜘蛛侠英雄归来,https://s2.fsvod1.com/20220403/6jA6JdGZ/index.m3u8
蚁人,https://s2.fsvod1.com/20220305/uJatks5c/index.m3u8
蚁人2黄蜂女,https://s2.fsvod1.com/20220305/XfHm1FYB/index.m3u8
奇异博士,https://s2.fsvod1.com/20220401/bTRNiVjI/index.m3u8
奇异博士2,https://s5.fsvod1.com/20220505/nEj2UWdX/index.m3u8
‍X特遣队,https://api.miued.com/m3/548112b1655562075/34Q2hyb21lJGh0dHBzOi8vd3d3LjRrdm0uY29tL3dwLWNvbnRlbnQvdXBsb2Fkcy8yMDIxLzA4LzM5NzRhMWE2NTY4NTU0Lm0zdTgkMTY1NTUxODg3NQ62ad369b0c14f.css?_type=.m3u8
超人,https://vod2.bdzybf7.com/20220330/iOhkC2JU/index.m3u8
超人2,https://vod2.bdzybf7.com/20220330/6H3FMprW/index.m3u8
超人3,https://vod2.bdzybf7.com/20220330/czMyJqCo/index.m3u8
超人4,https://s7.fsvod1.com/share/FOtXurRyeC9qyArG
超人钢铁之躯,https://cdn6.shzbgyl.com:65/20210523/rU8wYRSO/2000kb/hls/index.m3u8
赤焰战场,https://api.miued.com/m3/dfc38ab1655561791/68Q2hyb21lJGh0dHBzOi8vd3d3LjRrdm0uY29tL3dwLWNvbnRlbnQvdXBsb2Fkcy8yMDIyLzA1LzNiMDU4Njc1MjY2YTYyLm0zdTgkMTY1NTUxODU5MQ62ad357f944c6.css?_type=.m3u8
赤焰战场2,https://s2.fsvod1.com/share/tO5qjUGMth7yQxDq
海王,https://api.miued.com/m3/2a7dd351655561965/61Q2hyb21lJGh0dHBzOi8vd3d3LjRrdm0uY29tL3dwLWNvbnRlbnQvdXBsb2Fkcy8yMDIyLzA1LzRkMWM1ZTAxZDEwMTg3Lm0zdTgkMTY1NTUxODc2NQ62ad362d4394d.css?_type=.m3u8
康斯坦丁,https://api.miued.com/m3/83a6ebe1655562029/97Q2hyb21lJGh0dHBzOi8vd3d3LjRrdm0uY29tL3dwLWNvbnRlbnQvdXBsb2Fkcy8yMDIwLzExLzBkZWVkN2NmZWIxMjI4Lm0zdTgkMTY1NTUxODgyOQ62ad366d3192c.css?_type=.m3u8
绿灯侠,http://zy.ks1905.com/cache/yida1/1648681883433.m3u8
猫女,https://cdn6.shzbgyl.com:65/20210515/jDZuK1h8/index.m3u8
神奇女侠,http://zy.ks1905.com/cache/yida1/1650754542302.m3u8
神奇女侠1984,https://cdn.zoubuting.com/20210623/sGVXLVH0/index.m3u8
守望者,https://cdn.zoubuting.com/20210707/rFwPkUds/index.m3u8
正义联盟,https://cdn2.bzjupinhang.com:65/20220616/4hu1oOkV/index.m3u8
蝙蝠侠归来,https://cdn6.shzbgyl.com:65/20210529/OJY7DFYP/index.m3u8
永远的蝙蝠侠,https://cdn6.shzbgyl.com:65/20210526/Ht0xRpD7/index.m3u8
蝙蝠侠与罗宾,https://cdn6.shzbgyl.com:65/20210508/13aDlDhS/index.m3u8
蝙蝠侠侠影之谜,https://s2.fsvod1.com/20220403/A0f439pI/index.m3u8
蝙蝠侠黑暗骑士,https://s2.fsvod1.com/20220401/cr0RNr7C/index.m3u8
蝙蝠侠黑暗骑士崛起,https://s2.fsvod1.com/20220228/cKq90ZRR/index.m3u8
蝙蝠侠大战超人正义黎明,https://s2.fsvod1.com/20220401/PshUnRO0/index.m3u8
新蝙蝠侠,https://s5.fsvod1.com/20220418/9DKv03pK/index.m3u8
小丑,https://s4.fsvod1.com/20220315/zRpas5jm/index.m3u8
雷霆沙赞,https://s2.fsvod1.com/20220330/f41QzLm1/index.m3u8
猛禽小队和哈莉奎茵,https://cdn.zoubuting.com/20210630/pA5tljtC/index.m3u8
速度与激情1,https://s2.fsvod1.com/20220302/eTLtCNWW/index.m3u8
速度与激情2,https://s2.fsvod1.com/20220302/SirURtC5/index.m3u8
速度与激情3,https://s2.fsvod1.com/20220302/jJJABXZN/index.m3u8
速度与激情4,https://s2.fsvod1.com/20220302/aEnyfVMK/index.m3u8
速度与激情5,https://s2.fsvod1.com/20220401/UtHMj0TY/index.m3u8
速度与激情6,https://s2.fsvod1.com/20220401/rmIxQshJ/index.m3u8
速度与激情7,https://s2.fsvod1.com/20220401/v5m3P9cB/index.m3u8
速度与激情8,https://s2.fsvod1.com/20220309/vXbKDK9E/index.m3u8
速度与激情9,https://s2.fsvod1.com/20220309/Oib90qI3/index.m3u8
速度与激情特别行动,https://cdn6.shzbgyl.com:65/20210824/3iJjfVXG/index.m3u8
异形1,https://s2.fsvod1.com/20220305/ZrAxfJjN/index.m3u8
异形2,https://s2.fsvod1.com/20220227/TfEljlYQ/index.m3u8
异形3,https://s2.fsvod1.com/20220304/MUjfJMx7/index.m3u8
异形4,https://s2.fsvod1.com/20220304/DKrFFqF9/index.m3u8
异形魔怪,https://s1.fsvod1.com/20220413/Hp3Sfdqw/index.m3u8
异形总司令,https://s1.fsvod1.com/20220411/v7eX2tX8/index.m3u8
异形复活,https://s2.fsvod1.com/20220406/BWhplBnZ/index.m3u8
寄生异形,https://s2.fsvod1.com/20220404/JxeOAbol/index.m3u8
异形汇合,https://s2.fsvod1.com/20220318/yCXiLdJw/index.m3u8
异形大战铁血战士,https://s2.fsvod1.com/20220310/9Ne0S8v2/index.m3u8
异形大战铁血战士2,https://s2.fsvod1.com/20220316/E5j62AKR/index.m3u8
异形大战银河猎人,https://s2.fsvod1.com/20220315/R2OW4ADL/index.m3u8
异形第九区,https://s2.fsvod1.com/20220309/OpMrWlgV/index.m3u8
我的老公是异形,https://s2.fsvod1.com/20220418/koXWTWMY/index.m3u8

🎞怀旧电影,#genre#
地雷战,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/a90c788a458e40508615d711b8aae1af/850.m3u8
地道战,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/312e39c68cc441feb79d1c2d7e16cbbd/850.m3u8
跟踪追击,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/059096230b4e46c0b5d4929ff98435d0/850.m3u8
红牡丹,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/921b8081b58b4c2f81fb233b6c8e89ac/850.m3u8
侦察兵,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/3e4727a0fca34aa8b9774472a4908eaf/850.m3u8
三毛流浪记,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/b9ce94c233b043bebe30340f09868ed1/850.m3u8
红色娘子军,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/2ea3b03b3a414303b830f92579243001/850.m3u8
五朵金花,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/ae639196cf3949368c1b05776bb1d4fa/850.m3u8
洪湖赤卫队,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/2a58afdece3342eaac927648a2cccabd/850.m3u8
狼牙山五壮士,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/71c649af833c43a9b61e4f5c913bbd6b/850.m3u8
战上海,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/e84b188d1bf7484fb4907d99827cbd45/850.m3u8
铁道游击队,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/46d8664dacad4dbb9c790256688048dc/850.m3u8
红孩子,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/bf55b84744d64eeaaedc5ea603855597/850.m3u8
宝葫芦的秘密,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/866474add7224067877bed430d9380ab/850.m3u8
董存瑞,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/b657281ba44a4b279f55ec860c12543b/850.m3u8
地下尖兵,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/188d5706e5774f06850e06e4f181c4bd/850.m3u8
三毛从军记,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/919a08437d44499b87b7b4903f2b2ae6/850.m3u8
小兵张嘎,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/d8c05f3ca36d48e6b1997b523e885c5c/850.m3u8
闪闪的红星,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/b90fcf1a5425479baf3a045282a1f263/850.m3u8
祖国的花朵,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/ef10a9a9b1534fe38fd4fdfdac1ed493/850.m3u8
花儿朵朵,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/53a44d8649024b58b69f4468b922b8f0/850.m3u8
上甘岭,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/c91f7aae9b8b4c578a7d9ecdf94b9dca/850.m3u8
平原游击队,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/180ef18dec9a4edeb9d2b520d57cfc7f/850.m3u8
神秘的旅伴,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/ef95b9f13e2c47b882b67ef52139786a/850.m3u8
前哨,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/1e9c4ffe4002492484c0f50235299759/850.m3u8
刘三姐,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/680e102dc8614632862cf49a236def6e/850.m3u8
赛虎,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/34505162ca0848af9e23d33ed4018088/850.m3u8
犬王,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/08d97be6d296434098297a505e2f05b5/850.m3u8
特别攻击队,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/c69eed95a2cd4752850bcac109151e37/850.m3u8
举起手来-追击阿多丸,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/a1093561ad0a4071b68eeae884de01e7/850.m3u8
鸡毛信,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/41fcf9fefcf247c78e2d64c7af5d6edd/850.m3u8
马兰花,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/c89d105b9661464bb8c5c5f46977f6c4/850.m3u8
南征北战,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/9557e1bfd91b4319975dfeffcc44d6b7/850.m3u8
羊城暗哨,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/215e7a6713884bcab8cc461e245531af/850.m3u8
冰山上的来客,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/c86d45b176d642738dabf9da7361653b/850.m3u8
51号兵站,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/fa6557276d644b5ea399956a6bf94e59/850.m3u8
红日,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/f2ee6e22cd894be1bc8c90b19f47ae2e/850.m3u8
战火中的青春,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/be0d797e3b494f5fa1cb6d48d29643f3/850.m3u8
英雄虎胆,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/b7fcd0d4ebb045fe8e653ee71b4ef8fc/850.m3u8
突破乌江,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/bf8ccfff8bc949a6a2ed6bcda45eb4e2/850.m3u8
三进山城,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/ee157540ff2540ada0250edf3f6a3e0a/850.m3u8
苦菜花,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/ec47d310d888464f8446af5e6e04ded8/850.m3u8
智取华山,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/ef243e3fa20544df9cc24b72ace8efa0/850.m3u8
渡江侦察记,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/d708e9c64aa34519af5490a793756c38/850.m3u8
奇袭,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/ac8b28fb66104aa7a5e3cd5a10ea986b/850.m3u8
小花,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/f97fb71bff5947ddaf905cc121c42ee4/850.m3u8
少林寺,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/8af9ff377238407e927e597a1af47788/850.m3u8
英雄儿女,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/479d044b7a3d465fa3a5b850d36b219c/850.m3u8
大气层消失,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/45122e56521f49b68020e3e66bc28ce8/850.m3u8
霹雳贝贝,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/7accc94d5590415284af5db904e4be5a/850.m3u8
泉水叮咚,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/8b039f6988a04ca8b086d35031a77204/850.m3u8
柳堡的故事,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/706b979b8a934aaab677a11c410bb119/850.m3u8
李双双,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/bac928d747984ed3bd17550879522f89/850.m3u8
大闹天宫,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/a57c9e5e1696486e97d229a3ddb13749/850.m3u8
